#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,CVE_Link
746,CVE-1999-0469,,,,1999-04-01,2008-09-09,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0469/
747,CVE-1999-0468,,,,1999-04-09,2018-10-12,2.6,None,Remote,High,Not required,Partial,None,None,/cve/CVE-1999-0468/
748,CVE-1999-0467,,,,1999-04-01,2008-09-09,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0467/
749,CVE-1999-0466,,,,1999-04-21,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0466/
750,CVE-1999-0465,,,,1999-01-01,2005-10-20,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0465/
751,CVE-1999-0464,,,DoS,1999-01-04,2016-10-17,2.1,None,Local,Low,Not required,None,None,Partial,/cve/CVE-1999-0464/
752,CVE-1999-0462,,,,1999-03-17,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0462/
753,CVE-1999-0461,,,,1999-01-28,2008-09-09,10.0,Admin,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0461/
754,CVE-1999-0460,,,DoS Overflow,1999-02-19,2008-09-05,2.1,None,Local,Low,Not required,None,None,Partial,/cve/CVE-1999-0460/
755,CVE-1999-0459,,,DoS,1999-02-01,2008-09-09,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0459/
756,CVE-1999-0458,,,,1999-01-06,2008-09-09,2.1,None,Local,Low,Not required,Partial,None,None,/cve/CVE-1999-0458/
757,CVE-1999-0457,,,'+Priv,1999-01-17,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0457/
758,CVE-1999-0455,,,,1999-12-25,2008-09-09,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0455/
759,CVE-1999-0454,,,,1999-01-01,2005-10-20,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0454/
760,CVE-1999-0453,200,,'+Info,1999-01-01,2008-09-05,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0453/
761,CVE-1999-0452,,,,1999-01-01,2005-10-20,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0452/
762,CVE-1999-0451,,,DoS,1999-01-19,2008-09-05,2.1,None,Local,Low,Not required,None,None,Partial,/cve/CVE-1999-0451/
763,CVE-1999-0450,,,,1999-01-26,2018-10-30,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0450/
764,CVE-1999-0449,,,DoS,1999-01-26,2008-09-09,7.8,None,Remote,Low,Not required,None,None,Complete,/cve/CVE-1999-0449/
765,CVE-1999-0448,,,,1999-01-01,2008-09-09,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0448/
766,CVE-1999-0447,,,'+Priv,1999-04-01,2013-07-23,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0447/
767,CVE-1999-0446,,,DoS,1999-04-12,2008-09-09,2.1,None,Local,Low,Not required,None,None,Partial,/cve/CVE-1999-0446/
768,CVE-1999-0445,,,,1999-04-01,2008-09-09,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0445/
769,CVE-1999-0444,,,DoS,1999-04-12,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0444/
770,CVE-1999-0443,,,,1999-04-01,2008-09-09,10.0,Admin,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0443/
771,CVE-1999-0442,,,,1999-01-07,2018-10-30,2.1,None,Local,Low,Not required,None,Partial,None,/cve/CVE-1999-0442/
772,CVE-1999-0441,,,DoS Overflow,1999-02-22,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0441/
773,CVE-1999-0440,,,Exec Code,1999-03-01,2016-10-17,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0440/
774,CVE-1999-0439,,,Exec Code Overflow,1999-04-05,2008-09-09,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0439/
775,CVE-1999-0438,,,DoS,1999-03-01,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0438/
776,CVE-1999-0437,,,DoS,1999-03-01,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0437/
777,CVE-1999-0436,,,'+Priv,1999-03-01,2008-09-09,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0436/
778,CVE-1999-0435,,,'+Priv,1999-03-01,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0435/
779,CVE-1999-0434,,,DoS +Priv,1999-03-30,2008-09-09,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0434/
780,CVE-1999-0433,,,DoS +Priv,1999-03-21,2008-09-09,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0433/
781,CVE-1999-0432,,,'+Priv,1999-03-01,2008-09-09,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0432/
782,CVE-1999-0431,,,DoS,1999-03-01,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0431/
783,CVE-1999-0430,,,DoS,1999-03-01,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0430/
784,CVE-1999-0429,,,,1999-03-01,2016-10-17,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0429/
785,CVE-1999-0428,,,Bypass,1999-03-22,2008-09-09,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0428/
786,CVE-1999-0426,,,,1999-03-01,2008-09-09,10.0,Admin,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0426/
787,CVE-1999-0425,,,,1999-03-18,2008-09-09,6.4,None,Remote,Low,Not required,None,Partial,Partial,/cve/CVE-1999-0425/
788,CVE-1999-0424,,,,1999-03-18,2008-09-09,2.1,None,Local,Low,Not required,Partial,None,None,/cve/CVE-1999-0424/
789,CVE-1999-0422,,,,1999-03-17,2008-09-09,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0422/
790,CVE-1999-0421,,,,1999-03-17,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0421/
791,CVE-1999-0420,,,'+Priv,1999-03-17,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0420/
792,CVE-1999-0419,,,DoS,1999-03-01,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0419/
793,CVE-1999-0418,,,DoS,1999-03-08,2016-10-17,6.4,None,Remote,Low,Not required,Partial,None,Partial,/cve/CVE-1999-0418/
794,CVE-1999-0417,,,DoS,1999-03-09,2018-10-30,2.1,None,Local,Low,Not required,None,None,Partial,/cve/CVE-1999-0417/
795,CVE-1999-0416,,,,1999-03-11,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0416/
796,CVE-1999-0415,,,,1999-03-11,2008-09-09,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0415/
797,CVE-1999-0414,,,,1999-03-01,2008-09-09,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0414/
798,CVE-1999-0413,,,Overflow,1999-03-01,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0413/
799,CVE-1999-0412,,,,1999-02-19,2008-09-09,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0412/
800,CVE-1999-0411,,,,1999-03-07,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0411/
801,CVE-1999-0410,,,Overflow,1999-03-05,2018-10-30,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0410/
802,CVE-1999-0409,,,Overflow,1999-03-04,2008-09-09,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0409/
803,CVE-1999-0408,,,,1999-02-25,2008-09-09,10.0,Admin,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0408/
804,CVE-1999-0407,,,,1999-02-09,2016-10-17,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0407/
805,CVE-1999-0406,,,Overflow,1999-02-19,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0406/
806,CVE-1999-0405,,,Overflow,1999-02-18,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0405/
807,CVE-1999-0404,,,Exec Code Overflow,1999-02-14,2008-09-09,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0404/
808,CVE-1999-0403,,,DoS,1999-02-01,2016-10-17,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0403/
809,CVE-1999-0402,,,,1999-01-02,2008-09-09,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0402/
810,CVE-1999-0401,,,,1999-01-01,2008-09-09,3.7,User,Local,High,Not required,Partial,Partial,Partial,/cve/CVE-1999-0401/
811,CVE-1999-0400,,,DoS,1999-01-26,2008-09-05,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0400/
812,CVE-1999-0399,,,Exec Code,1999-01-01,2008-09-09,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0399/
813,CVE-1999-0398,,,,1999-01-01,2008-09-09,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0398/
814,CVE-1999-0397,,,,1999-01-01,2005-10-20,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0397/
815,CVE-1999-0396,,,DoS,1999-02-17,2008-09-09,2.6,None,Remote,High,Not required,None,None,Partial,/cve/CVE-1999-0396/
816,CVE-1999-0395,,,,1999-01-01,2008-09-09,5.1,None,Remote,High,Not required,Partial,Partial,Partial,/cve/CVE-1999-0395/
817,CVE-1999-0394,,,,1999-01-01,2005-10-20,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0394/
818,CVE-1999-0393,,,DoS,1999-01-01,2016-10-17,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0393/
819,CVE-1999-0392,,,Overflow,1999-01-10,2008-09-09,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0392/
820,CVE-1999-0391,,,,1999-01-05,2008-09-09,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0391/
821,CVE-1999-0390,,,Overflow,1999-01-04,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0390/
822,CVE-1999-0389,,,Overflow,1999-01-03,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0389/
823,CVE-1999-0388,,,Exec Code,1999-01-01,2008-09-09,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0388/
824,CVE-1999-0387,255,,,1999-11-29,2018-10-12,7.8,None,Remote,Low,Not required,Complete,None,None,/cve/CVE-1999-0387/
825,CVE-1999-0386,,,,1999-03-01,2018-10-12,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0386/
826,CVE-1999-0384,,,,1999-01-01,2018-10-12,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0384/
827,CVE-1999-0383,,,,1999-02-02,2008-09-09,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0383/
828,CVE-1999-0382,,,,1999-03-12,2018-10-12,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0382/
829,CVE-1999-0381,,,Overflow,1999-02-26,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0381/
830,CVE-1999-0380,,,,1999-02-25,2017-10-09,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0380/
831,CVE-1999-0379,,,Exec Code,1999-02-22,2018-10-12,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0379/
832,CVE-1999-0378,,,,1999-02-22,2008-09-09,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0378/
833,CVE-1999-0377,,,DoS,1999-02-22,2016-12-27,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0377/
834,CVE-1999-0376,,,,1999-02-20,2018-10-12,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0376/
835,CVE-1999-0375,,,Exec Code Overflow,1999-02-16,2008-09-09,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0375/
836,CVE-1999-0374,,,,1999-02-16,2008-09-09,2.1,None,Local,Low,Not required,Partial,None,None,/cve/CVE-1999-0374/
837,CVE-1999-0373,,,Exec Code Overflow,1999-02-01,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0373/
838,CVE-1999-0372,200,,'+Info,1999-02-12,2018-10-12,2.1,None,Local,Low,Not required,Partial,None,None,/cve/CVE-1999-0372/
839,CVE-1999-0371,,,,1999-02-11,2008-09-09,1.2,None,Local,High,Not required,Partial,None,None,/cve/CVE-1999-0371/
840,CVE-1999-0370,,,,1999-02-10,2018-10-30,4.6,User,Local,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0370/
841,CVE-1999-0368,,,Overflow,1999-02-09,2008-09-09,10.0,Admin,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0368/
842,CVE-1999-0367,,,,1999-02-09,2008-09-09,2.1,None,Local,Low,Not required,Partial,None,None,/cve/CVE-1999-0367/
843,CVE-1999-0366,287,,,1999-02-08,2018-10-12,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0366/
844,CVE-1999-0365,,,Exec Code,1999-02-04,2008-09-09,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0365/
845,CVE-1999-0364,,,,1999-01-01,2016-10-17,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0364/
846,CVE-1999-0363,,,Overflow,1999-02-02,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0363/
847,CVE-1999-0362,,,DoS,1999-02-02,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0362/
848,CVE-1999-0361,,,,1999-01-01,2005-10-20,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0361/
849,CVE-1999-0360,,,Exec Code,1999-01-30,2016-10-17,7.2,None,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0360/
850,CVE-1999-0358,,,Overflow,1999-02-01,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0358/
851,CVE-1999-0357,,,DoS,1999-01-25,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0357/
852,CVE-1999-0356,,,,1999-01-25,2008-09-09,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0356/
853,CVE-1999-0355,,,DoS,1999-01-01,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0355/
854,CVE-1999-0354,,,,1999-11-01,2018-10-12,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0354/
855,CVE-1999-0353,,,,1999-02-10,2013-09-03,9.3,Admin,Remote,Medium,Not required,Complete,Complete,Complete,/cve/CVE-1999-0353/
856,CVE-1999-0352,,,,1999-01-25,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0352/
857,CVE-1999-0351,,,DoS,1999-02-01,2018-05-02,6.4,None,Remote,Low,Not required,Partial,None,Partial,/cve/CVE-1999-0351/
858,CVE-1999-0350,,,,1999-02-08,2008-09-09,6.2,Admin,Local,High,Not required,Complete,Complete,Complete,/cve/CVE-1999-0350/
859,CVE-1999-0349,119,,DoS Exec Code Overflow,1999-01-27,2018-10-12,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0349/
860,CVE-1999-0348,200,,'+Info,1999-01-27,2018-08-13,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0348/
861,CVE-1999-0347,,,,1999-01-26,2016-10-17,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0347/
862,CVE-1999-0317,,,Overflow,1999-11-25,2008-09-09,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0317/
863,CVE-1999-0291,,,,1999-02-01,2008-09-09,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0291/
864,CVE-1999-0289,,,,1999-12-12,2008-09-05,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0289/
865,CVE-1999-0287,,,,1999-04-09,2008-09-09,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0287/
866,CVE-1999-0286,,,,1999-01-01,2005-10-20,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0286/
867,CVE-1999-0285,,,DoS,1999-01-01,2008-09-05,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0285/
868,CVE-1999-0283,,,,1999-01-01,2016-10-17,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0283/
869,CVE-1999-0276,,,Overflow,1999-01-01,2008-09-09,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0276/
870,CVE-1999-0268,,,,1999-01-01,2008-09-09,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0268/
871,CVE-1999-0261,,,Overflow,1999-03-01,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0261/
872,CVE-1999-0255,,,Exec Code Overflow,1999-01-01,2005-10-20,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0255/
873,CVE-1999-0248,,,,1999-01-01,2008-09-05,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0248/
874,CVE-1999-0243,,,,1999-01-01,2005-10-20,10.0,Admin,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0243/
875,CVE-1999-0240,,,,1999-01-01,2005-10-20,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,/cve/CVE-1999-0240/
876,CVE-1999-0231,,,DoS Overflow,1999-01-01,2008-09-05,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0231/
877,CVE-1999-0229,,,DoS,1999-05-12,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0229/
878,CVE-1999-0226,19,,DoS,1999-01-01,2017-05-03,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0226/
879,CVE-1999-0224,,,DoS,1999-07-23,2008-09-09,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0224/
880,CVE-1999-0223,,,,1999-03-01,2018-10-30,2.1,None,Local,Low,Not required,None,None,Partial,/cve/CVE-1999-0223/
881,CVE-1999-0222,,,DoS,1999-03-01,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0222/
882,CVE-1999-0221,,,DoS,1999-03-01,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0221/
883,CVE-1999-0220,,,DoS,1999-01-01,2005-10-20,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0220/
884,CVE-1999-0205,,,DoS,1999-01-01,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0205/
885,CVE-1999-0200,,,,1999-01-01,2005-10-20,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0200/
886,CVE-1999-0198,,,,1999-01-01,2005-10-20,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0198/
887,CVE-1999-0197,,,,1999-01-01,2005-10-20,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0197/
888,CVE-1999-0194,,,DoS,1999-05-01,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0194/
889,CVE-1999-0154,,,,1999-12-31,2008-09-09,5.0,None,Remote,Low,Not required,Partial,None,None,/cve/CVE-1999-0154/
890,CVE-1999-0140,,,DoS,1999-06-30,2008-09-05,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0140/
891,CVE-1999-0121,,,Overflow,1999-01-21,2005-10-20,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0121/
892,CVE-1999-0119,,,,1999-01-19,2008-09-05,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,/cve/CVE-1999-0119/
893,CVE-1999-0063,,,,1999-01-11,2008-09-09,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0063/
894,CVE-1999-0001,20,,DoS,1999-12-30,2010-12-16,5.0,None,Remote,Low,Not required,None,None,Partial,/cve/CVE-1999-0001/
